
"Pointe-aux-Trembles","089957","EOP","2020/10/01",00001,"Depot direct /Allocation famille - QC","","",981.27,"","","","",1985.54
"Pointe-aux-Trembles","089957","EOP","2020/10/01",00002,"Paiement facture - AccesD Internet /Facture capital one","",200.00,"","","","","",1785.54
"Pointe-aux-Trembles","089957","EOP","2020/10/01",00003,"Paiement facture - AccesD Internet /ODYSSEE","",200.00,"","","","","",1585.54
"Pointe-aux-Trembles","089957","EOP","2020/10/05",00004,"Virement automatique /a ET 5","",600.00,"","","","","",985.54
"Pointe-aux-Trembles","089957","EOP","2020/10/06",00005,"Depot direct /Uber BV - Canad","","",151.13,"","","","",1136.67
"Pointe-aux-Trembles","089957","EOP","2020/10/07",00006,"Retrait - Virement Interac a: /Samira Bouktir     /Garderie","",183.70,"","","","","",952.97
"Pointe-aux-Trembles","089957","EOP","2020/10/08",00007,"Paie /IT UNLOCK","","",2911.79,"","","","",3864.76
"Pointe-aux-Trembles","089957","EOP","2020/10/08",00008,"Paiement facture - AccesD Internet /Frais de garde","",162.00,"","","","","",3702.76
"Pointe-aux-Trembles","089957","EOP","2020/10/08",00009,"Paiement facture - AccesD Internet /Facture capital one","",60.00,"","","","","",3642.76
"Pointe-aux-Trembles","089957","EOP","2020/10/08",00010,"Virement - AccesD Internet","",700.00,"","","","","",2942.76
"Pointe-aux-Trembles","089957","EOP","2020/10/08",00011,"Virement automatique /a ET 2","",450.00,"","","","","",2492.76
"Pointe-aux-Trembles","089957","EOP","2020/10/08",00012,"Virement automatique /a ET 4","",350.00,"","","","","",2142.76
"Pointe-aux-Trembles","089957","EOP","2020/10/08",00013,"Virement automatique /a ET 6","",350.00,"","","","","",1792.76
"Pointe-aux-Trembles","089957","EOP","2020/10/08",00014,"Virement automatique /a ET 9","",350.00,"","","","","",1442.76
"Pointe-aux-Trembles","089957","EOP","2020/10/09",00015,"Cheque",19,950.00,"","","","","",492.76
"Pointe-aux-Trembles","089957","EOP","2020/10/09",00016,"Paiement facture - AccesD Internet /ODYSSEE","",142.00,"","","","","",350.76
"Pointe-aux-Trembles","089957","EOP","2020/10/12",00017,"Achat /SAMI FRUITS ST LEONARD","",40.17,"","","","","",310.59
"Pointe-aux-Trembles","089957","EOP","2020/10/13",00018,"Depot direct /Uber BV - Canad","","",368.92,"","","","",679.51
"Pointe-aux-Trembles","089957","EOP","2020/10/13",00019,"Virement - AccesD Internet","",300.00,"","","","","",379.51
"Pointe-aux-Trembles","089957","EOP","2020/10/14",00020,"Electricite /HYDRO-QUEBEC","",24.13,"","","","","",355.38
"Pointe-aux-Trembles","089957","EOP","2020/10/19",00021,"Paiement facture - AccesD Internet /ODYSSEE","",125.00,"","","","","",230.38
"Pointe-aux-Trembles","089957","EOP","2020/10/19",00022,"Paiement facture - AccesD Internet /Facture capital one","",50.00,"","","","","",180.38
"Pointe-aux-Trembles","089957","EOP","2020/10/19",00023,"Paiement facture - AccesD Internet /Facture de gaz","",38.00,"","","","","",142.38
"Pointe-aux-Trembles","089957","EOP","2020/10/20",00024,"Depot direct /Uber BV - Canad","","",295.57,"","","","",437.95
"Pointe-aux-Trembles","089957","EOP","2020/10/20",00025,"Virement - AccesD Internet","",295.00,"","","","","",142.95
"Pointe-aux-Trembles","089957","EOP","2020/10/22",00026,"Paie /IT UNLOCK","","",2608.33,"","","","",2751.28
"Pointe-aux-Trembles","089957","EOP","2020/10/22",00027,"Virement automatique /a ET 2","",450.00,"","","","","",2301.28
"Pointe-aux-Trembles","089957","EOP","2020/10/22",00028,"Virement automatique /a ET 4","",350.00,"","","","","",1951.28
"Pointe-aux-Trembles","089957","EOP","2020/10/22",00029,"Virement automatique /a ET 6","",350.00,"","","","","",1601.28
"Pointe-aux-Trembles","089957","EOP","2020/10/22",00030,"Virement automatique /a ET 9","",350.00,"","","","","",1251.28
"Pointe-aux-Trembles","089957","EOP","2020/10/22",00031,"Virement automatique /a ET 10","",100.00,"","","","","",1151.28
"Pointe-aux-Trembles","089957","EOP","2020/10/23",00032,"Achat /SAMI FRUITS ST LEONARD","",82.79,"","","","","",1068.49
"Pointe-aux-Trembles","089957","EOP","2020/10/26",00033,"Ristourne","","",32.63,"","","","",1101.12
"Pointe-aux-Trembles","089957","EOP","2020/10/26",00034,"Paiement facture - AccesD Internet /Immatriculation et permis","",545.14,"","","","","",555.98
"Pointe-aux-Trembles","089957","EOP","2020/10/27",00035,"Depot direct /Uber BV - Canad","","",465.37,"","","","",1021.35
"Pointe-aux-Trembles","089957","EOP","2020/10/30",00036,"Interet sur EOP","","",0.05,"","","","",1021.40
"Pointe-aux-Trembles","089957","ES1","2020/10/26",00001,"Ristourne - Epargne enregistree","","",12.18,"","","","",12.30
"Pointe-aux-Trembles","089957","ET1","2020/10/26",00001,"Ristourne - Epargne enregistree","","",34.46,"","","","",14927.34
"Pointe-aux-Trembles","089957","ET1","2020/10/30",00002,"Interet sur ET","","",1.26,"","","","",14928.60
"Pointe-aux-Trembles","089957","ET2","2020/10/08",00001,"Virement automatique /de EOP","","",450.00,"","","","",53233.80
"Pointe-aux-Trembles","089957","ET2","2020/10/22",00002,"Virement automatique /de EOP","","",450.00,"","","","",53683.80
"Pointe-aux-Trembles","089957","ET2","2020/10/30",00003,"Interet sur ET","","",4.52,"","","","",53688.32
"Pointe-aux-Trembles","089957","ET3","2020/10/08",00001,"Virement - AccesD Internet","","",700.00,"","","","",711.05
"Pointe-aux-Trembles","089957","ET3","2020/10/13",00002,"Virement - AccesD Internet","","",300.00,"","","","",1011.05
